case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed102_fbig0.10,102,0.1,8000,bh,back_within_tolerance,987,0,0.0,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,all,20000,3941,0.19705,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,big,2007,1693,0.8435475834578974,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,within_tolerance,17746,2150,0.12115406288741125,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,outside_tolerance,2254,1791,0.7945874001774623,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,misfit,540,439,0.812962962962963,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,twosheet_back,1000,771,0.771,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,twosheet_front,1000,57,0.057,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,base,15453,981,0.0634828188701223,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,wrong_association,2551,475,0.1862014896119169,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,misfit_within_tolerance,526,428,0.8136882129277566,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
seed102_fbig0.10,102,0.1,8000,pointwise,back_within_tolerance,987,759,0.7689969604863222,-0.00029638943248532293,0,0.0003595828838547285,0.0003913894324853229,c78685ff4a79bc2cc19a36f2761f5ccc6d3c190da0b479914693f722bcdbf04a,ad99c63f5279cd5c14b39fded2e72e6c91cfd0c23f29857a85a26c600fd1cfb0,f13dd9d8e45f8f2522ab8c1fe0cf5a8c7f8398997be6a38f6754e9fd59f30ec5,769a92deb2905fcf902202f7254d6dea94cb4fc58ab6c8d5eb19a00a257f9e4b
